A13,A58,A51,A12,A30,A45,A5,A3,A35,A6,A9,A18,A46,A39,A52,A32,A43,A22,A23,A25,A44,A31,A28,A38,A37,A60,A59,A16,A54,A21,A26,A50,A1,A27,A57,A10,A19,A2,A7,A47,A61,A29,A17,A8,A33,target_label
0.565233049,1.0,0.0,0.0,0.0,0.434766951,28.43476695,4.0,0.0,1.565233049,0.434766951,0.0,0.0,0.565233049,1.0,0.0,1.0,0.0,0.0,0,0.565233049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565233049,0.565233049,0.0,0.0,32.60860171,0.0,0.0,0.0,0.0,5210.087818,1.0,0.0,1.0,1.0,0.0,0.565233049,0.434766951,bad
0.0,0.746356172,0.0,0.0,0.0,0.0,36.89210931,4.0,0.253643828,1.0,0.0,0.0,0.0,0.0,0.253643828,0.0,1.0,0.0,0.0,0,0.0,0.746356172,0.0,0.0,0.746356172,0.0,0.253643828,0.0,0.253643828,0.0,0.0,0.0,21.04372594,0.0,0.0,0.253643828,0.0,1919.941699,1.0,1.0,1.0,0.253643828,0.253643828,0.746356172,0.0,bad
0.0,0.084548147,0.0,0.0,0.0,0.0,33.66180741,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.084548147,0,1.0,0.0,0.0,0.0,0.915451853,0.0,0.915451853,0.0,0.084548147,0.915451853,0.0,0.084548147,34.98542224,0.0,0.0,0.0,0.0,1840.393585,1.084548147,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,0.496584141,0.0,0.0,0.0,0.0,29.53074273,4.0,0.0,1.496584141,1.0,0.0,0.0,0.0,0.503415859,0.496584141,1.0,0.0,0.496584141,0,1.0,0.0,0.0,0.0,1.0,0.0,0.503415859,0.0,0.0,0.503415859,0.0,0.0,27.06148546,0.0,0.0,0.0,0.0,1861.863366,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.47391108,1.0,0.52608892,0.0,0.0,0.0,39.73048977,2.52608892,0.0,2.0,0.52608892,0.0,0.52608892,0.0,0.47391108,0.52608892,0.52608892,0.0,0.47391108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52608892,0.0,0.0,31.10866619,0.0,0.0,0.0,0.0,4899.856398,1.52608892,0.47391108,1.0,1.0,0.0,0.47391108,0.47391108,bad
0.0,0.0,0.0,0.0,0.038798101,1.0,40.54317341,2.961201899,0.0,1.077596201,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.34918291,0.961201899,0.0,0.0,0.961201899,4621.758461,1.0,0.0,1.0,0.0,0.038798101,0.0,0.0,bad
0.399646986,0.399646986,0.0,0.0,0.0,0.600353014,28.60211809,2.0,0.0,1.0,0.600353014,0.0,0.0,0.0,1.0,0.0,0.399646986,0.0,0.0,0,0.399646986,0.0,0.0,0.0,0.399646986,0.0,0.600353014,0.0,0.0,0.600353014,0.0,0.0,24.0,0.0,0.399646986,0.0,0.0,4784.628594,1.0,0.0,1.0,1.0,0.0,0.399646986,0.600353014,bad
0.0,1.0,0.922284869,0.077715131,0.922284869,0.0,52.59083093,4.0,0.922284869,1.922284869,0.077715131,0.0,0.922284869,0.0,0.0,0.0,0.922284869,0.0,0.077715131,0,0.077715131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93258158,0.0,0.077715131,0.0,0.0,1554.300564,1.922284869,0.0,1.0,0.077715131,0.0,0.0,0.077715131,bad
0.0,0.0,0.212759208,0.212759208,0.0,0.0,58.42551842,3.0,0.212759208,1.212759208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.212759208,0.0,0,0.0,0.0,0.0,0.0,0.212759208,0.0,1.0,0.787240792,0.212759208,0.0,0.0,0.0,55.27655525,0.212759208,0.0,0.0,0.0,15697.56104,1.0,0.0,1.0,0.787240792,0.787240792,1.0,0.0,bad
0.932038719,1.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,1.932038719,0.932038719,0.0,0.067961281,0.0,0.067961281,1.0,0.932038719,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.067961281,0.0,0.0,18.81553537,0.0,0.0,0.0,0.0,2125.766993,1.0,0.932038719,1.0,1.0,0.0,0.067961281,0.0,bad
0.371910662,0.628089338,0.0,0.0,0.0,0.0,28.62808934,4.0,0.628089338,1.743821324,0.628089338,0.0,0.0,0.371910662,1.0,0.0,1.0,0.0,0.0,0,0.628089338,0.628089338,0.371910662,0.0,0.628089338,0.0,0.371910662,0.0,0.0,1.0,0.0,0.0,19.53707205,0.0,0.0,0.371910662,0.0,923.9258559,1.0,0.371910662,1.0,0.0,0.0,0.0,0.371910662,bad
0.0,1.0,0.456066936,0.0,0.0,0.543933064,45.10460243,2.912133873,0.543933064,1.0,0.543933064,0.0,0.456066936,0.0,0.543933064,0.456066936,0.543933064,0.0,0.456066936,0,0.0,0.0,0.0,0.0,0.456066936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.456066936,0.0,0.0,0.0,2693.301256,1.543933064,0.0,1.0,0.543933064,0.0,0.456066936,0.0,bad
0.096842314,0.903157686,0.0,0.0,0.0,0.903157686,25.90315769,2.096842314,0.0,1.096842314,1.0,0.0,0.096842314,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.096842314,0.0,0.096842314,0.0,0.096842314,0.0,0.903157686,0.0,36.0,0.0,0.0,0.0,0.096842314,8213.11786,1.903157686,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,0.507625947,0.0,0.0,0.0,0.0,32.89323674,4.0,0.492374053,1.507625947,0.0,0.0,0.492374053,0.0,0.492374053,0.507625947,1.0,0.0,0.0,0,0.507625947,0.0,0.0,0.492374053,0.507625947,0.0,0.492374053,0.507625947,0.492374053,0.0,0.0,0.0,24.09151136,0.507625947,0.507625947,0.0,0.0,4288.370359,1.0,0.0,1.0,0.492374053,0.507625947,1.0,0.0,bad
0.828481571,0.828481571,0.0,0.0,0.0,0.171518429,23.51455529,1.343036857,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.828481571,1.0,0.0,0.171518429,0,0.828481571,0.0,0.828481571,0.0,0.828481571,0.0,0.171518429,0.0,0.0,0.0,0.0,0.0,34.54366586,0.0,0.0,0.0,0.0,4296.26514,1.171518429,0.0,1.0,0.171518429,0.0,0.0,0.171518429,bad
0.0,0.195607584,0.0,0.195607584,0.0,0.0,53.36925309,2.391215169,0.195607584,1.0,0.0,0.0,1.0,0.0,0.804392416,0.0,1.0,0.0,0.804392416,0,0.0,0.804392416,0.0,0.0,0.195607584,0.0,0.804392416,0.0,0.804392416,0.0,0.0,0.0,19.04187303,0.0,0.0,0.0,0.0,6457.828406,1.0,0.0,1.0,0.195607584,0.195607584,1.0,0.0,bad
0.0,1.0,0.617014901,0.0,0.0,0.0,36.0850745,4.0,0.382985099,1.382985099,0.382985099,0.0,0.617014901,0.0,0.0,0.0,1.0,0.0,0.0,0,0.382985099,0.0,0.0,0.0,0.0,0.0,0.0,0.382985099,0.0,1.0,0.0,0.0,20.55313411,0.0,0.0,0.617014901,0.0,948.1489553,2.0,0.0,1.0,1.0,0.0,0.0,0.617014901,bad
0.0,1.0,0.0,0.0,0.0,0.0,38.11575046,3.855787523,0.0,1.0,0.0,0.0,0.0,0.0,0.855787523,0.144212477,1.0,0.0,0.0,0,0.0,0.0,0.855787523,0.0,0.144212477,0.0,0.0,0.0,0.0,0.144212477,0.0,0.0,21.86527486,0.0,0.855787523,0.0,0.0,2578.557875,1.855787523,1.0,1.0,0.144212477,0.855787523,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.365590271,26.65590271,2.096770814,0.0,1.0,0.634409729,0.0,0.0,0.0,1.0,0.365590271,1.0,0.0,0.0,0,0.634409729,0.365590271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.634409729,0.0,0.0,1000.128958,1.0,0.0,1.0,0.634409729,0.0,0.365590271,0.0,bad
0.879690383,1.0,0.0,0.0,0.0,0.0,32.03752306,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.120309617,0.0,1.0,0.0,0.120309617,0,0.879690383,0.0,0.0,0.879690383,0.120309617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2781423,0.0,0.120309617,1.0,0.879690383,2319.962477,1.0,0.120309617,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.088354436,39.40962015,4.0,0.911645564,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.911645564,0.0,0.0,0.0,0.088354436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.088354436,1.0,0.0,0.0,883.4055693,1.911645564,0.0,1.0,0.911645564,0.0,1.0,0.0,bad
0.016347201,1.0,0.0,0.0,0.0,0.0,27.06538881,3.967305597,0.0,1.016347201,0.0,0.0,0.0,0.0,0.016347201,0.0,1.0,0.0,0.0,0,0.0,0.983652799,0.0,0.0,0.983652799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.016347201,0.0,0.0,1924.065389,1.0,1.0,1.0,0.016347201,0.0,1.0,0.0,bad
0.095456976,0.0,0.0,0.0,0.0,0.095456976,29.43185464,2.0,0.095456976,1.904543024,0.095456976,0.0,0.0,0.0,0.0,0.904543024,0.904543024,0.0,0.0,0,0.904543024,0.0,0.0,0.0,0.904543024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.09545698,0.904543024,0.0,0.0,0.0,2630.427258,1.0,0.0,1.0,0.095456976,0.0,0.904543024,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,32.64188277,4.0,0.0,1.0,0.321396092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.678603908,0.0,0.0,12.0,0.678603908,0.678603908,0.0,0.321396092,822.8227602,1.0,0.0,1.0,0.321396092,0.0,0.678603908,0.0,bad
0.0,1.0,0.630291516,0.0,0.0,0.0,56.12699638,4.0,0.0,1.630291516,0.630291516,0.0,0.630291516,0.0,0.369708484,0.630291516,1.0,0.0,0.630291516,0,0.0,0.0,0.369708484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.10912545,0.0,0.369708484,0.0,0.0,2592.60583,1.369708484,0.369708484,1.0,0.630291516,0.369708484,0.0,0.0,bad
0.56215307,1.0,0.0,0.0,0.0,0.0,29.49722456,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43784693,0.0,1.0,0.0,0.43784693,0,0.56215307,0.0,0.0,0.56215307,0.43784693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37291842,0.0,0.43784693,1.0,0.56215307,2322.502775,1.0,0.43784693,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,34.72538958,2.972538958,0.486269479,1.0,0.486269479,0.0,0.0,0.0,1.0,0.0,0.513730521,0.0,0.513730521,0,0.0,0.0,0.0,0.0,0.513730521,0.0,0.0,0.0,0.0,0.486269479,0.0,0.0,19.37642531,0.0,0.513730521,0.513730521,0.0,2315.329532,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.451513002,1.0,0.0,0.0,0.0,0.451513002,24.096974,4.0,0.0,1.451513002,0.548486998,0.0,0.0,0.0,1.0,0.451513002,1.0,0.0,0.451513002,0,0.548486998,0.0,0.451513002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06361702,0.0,0.451513002,0.0,0.0,2494.221111,1.0,0.0,1.0,0.548486998,0.0,0.451513002,0.0,bad
0.0,1.0,0.323928979,0.0,0.0,0.0,40.59143183,4.0,0.0,1.0,0.323928979,0.0,0.323928979,0.0,0.676071021,0.676071021,1.0,0.0,0.0,0,0.0,0.676071021,0.0,0.676071021,0.0,0.0,0.0,0.0,0.0,0.323928979,0.0,0.0,48.0,0.0,0.0,0.0,0.0,3919.506793,1.323928979,0.676071021,1.0,0.323928979,0.676071021,0.0,0.323928979,bad
0.0,0.0,0.929238444,0.0,0.0,0.070761556,54.59410709,3.787715331,0.929238444,1.0,0.0,0.0,0.929238444,0.0,0.070761556,0.0,1.0,0.0,0.0,0,0.0,0.070761556,0.0,0.0,0.0,0.0,1.0,0.0,0.929238444,1.0,0.0,0.0,33.87715331,0.0,0.0,0.0,0.0,14334.77049,1.0,0.0,1.0,0.929238444,0.0,1.0,0.0,bad
0.422139318,1.0,0.0,0.577860682,0.0,0.422139318,38.93432819,3.577860682,0.0,1.422139318,0.577860682,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.577860682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422139318,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1543.290796,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.632521113,1.0,0.0,0.0,0.0,0.367478887,23.36747889,1.734957774,0.0,1.632521113,1.0,0.0,0.0,0.0,0.632521113,0.632521113,1.0,0.0,0.0,0,0.632521113,0.0,0.632521113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5121833,0.0,0.0,0.0,0.0,4290.92193,1.0,0.0,1.0,0.367478887,0.367478887,0.0,0.0,bad
0.020999172,1.0,0.0,0.0,0.0,0.979000828,23.97900083,2.958001657,0.0,1.020999172,1.0,0.0,0.0,0.0,0.020999172,0.020999172,1.0,0.0,0.0,0,0.020999172,0.0,0.020999172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68501242,0.0,0.0,0.0,0.0,4307.433022,1.0,0.0,1.0,0.979000828,0.979000828,0.0,0.0,bad
0.0,0.879947863,0.879947863,0.879947863,0.0,0.0,34.0,4.0,0.0,1.0,0.120052137,0.0,0.879947863,0.0,0.120052137,0.0,1.0,0.0,0.0,0,0.120052137,0.0,0.0,0.0,1.0,0.0,0.120052137,0.0,0.0,0.120052137,0.0,0.0,25.44062564,0.0,0.879947863,0.0,0.879947863,1837.600261,1.0,0.0,1.0,1.0,0.0,0.879947863,0.879947863,bad
0.053010347,0.0,0.0,0.0,0.0,0.0,27.78795861,1.159031042,0.0,1.053010347,0.053010347,0.0,0.0,0.946989653,0.053010347,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.946989653,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,9410.24539,1.0,0.0,1.0,1.0,0.0,0.946989653,0.053010347,bad
0.0,0.25554783,0.25554783,0.0,0.74445217,0.74445217,46.33356509,2.25554783,0.25554783,2.74445217,0.25554783,0.0,0.25554783,0.0,0.74445217,0.74445217,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74445217,0.25554783,0.74445217,0.0,0.25554783,0.0,30.13314793,0.0,0.0,0.0,0.0,4594.57767,1.25554783,0.0,1.0,0.25554783,0.74445217,0.0,0.0,bad
0.0,0.886215739,0.0,0.0,0.0,0.0,33.22756852,4.0,0.0,1.0,0.113784261,0.0,0.886215739,0.0,0.113784261,0.0,1.0,0.0,0.113784261,0,0.0,0.0,0.0,0.0,0.113784261,0.0,0.113784261,0.0,0.0,0.0,0.0,0.0,34.63458887,0.0,0.886215739,0.0,0.0,2390.258134,1.0,0.113784261,1.0,1.0,0.0,0.886215739,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.577608994,26.15521799,3.577608994,0.0,1.0,0.0,0.0,0.0,0.0,0.577608994,0.577608994,0.422391006,0.0,0.0,0,0.422391006,0.577608994,0.0,0.0,0.422391006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.84478201,0.0,0.577608994,0.0,0.0,1303.086526,1.0,0.0,1.0,0.422391006,0.0,0.422391006,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,26.9030897,1.18061794,0.0,1.0,1.0,0.0,0.0,0.0,0.18061794,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.18061794,0.81938206,0.0,0.0,0.81938206,0.0,0.0,0.0,0.0,20.16741528,0.0,0.18061794,0.0,0.0,3112.916292,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,0.305847492,0.0,0.0,0.0,0.305847492,35.10644013,3.694152508,0.694152508,1.0,0.305847492,0.0,0.694152508,0.0,0.694152508,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.694152508,0.305847492,0.0,0.694152508,0.0,0.694152508,0.0,0.0,0.0,27.17542475,0.0,0.0,0.0,0.0,4300.364322,1.0,0.0,1.0,1.0,0.305847492,0.694152508,0.0,bad
0.45122413,0.45122413,0.0,0.0,0.0,0.0,32.32918979,2.64632761,0.54877587,1.45122413,0.45122413,0.0,0.54877587,0.0,1.0,0.45122413,1.0,0.0,0.0,0,0.45122413,0.0,0.45122413,0.54877587,0.45122413,0.0,0.54877587,0.0,0.54877587,0.0,0.0,0.0,24.76836195,0.0,0.0,0.0,0.0,4289.780414,1.0,0.0,1.0,0.54877587,0.0,0.54877587,0.0,bad
0.0,1.0,0.0,0.089682617,0.0,0.0,30.64126953,2.089682617,0.910317383,1.910317383,0.089682617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.910317383,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.910317383,0.0,0.0,0.0,3614.811899,1.0,0.0,1.0,0.089682617,0.0,0.0,0.089682617,bad
1.0,0.216635193,0.0,0.0,0.0,1.0,39.10056652,3.216635193,0.783364807,2.0,0.783364807,0.0,0.0,0.0,0.216635193,0.0,0.216635193,0.0,0.216635193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.783364807,0.0,0.0,0.783364807,0.0,0.0,19.14896137,0.0,0.216635193,0.0,0.0,4821.986386,1.0,0.0,1.0,1.0,0.0,0.216635193,0.0,bad
0.785860687,0.214139313,0.214139313,0.0,0.0,0.785860687,45.14139313,3.0,0.785860687,2.0,1.0,0.0,0.214139313,0.0,0.0,0.214139313,0.214139313,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.785860687,0.0,0.0,1.0,0.0,0.0,14.56967175,0.0,0.0,0.0,0.0,4848.781761,1.214139313,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.61107992,0.61107992,0.0,0.0,0.0,1.0,26.72187912,2.38892008,0.0,1.61107992,0.0,0.0,0.0,0.0,0.61107992,0.38892008,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.38892008,0.0,0.38892008,0.0,0.0,1.0,0.0,0.0,20.33352048,0.0,0.38892008,0.0,0.0,2752.831555,1.0,0.0,1.0,1.0,0.0,0.38892008,0.61107992,bad
0.346881386,0.653118614,0.0,0.0,0.0,0.0,25.77505109,4.0,0.346881386,1.346881386,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.346881386,0.653118614,0.0,0.346881386,0.0,0.0,0.0,0.0,0.0,20.08128832,0.0,0.0,0.0,0.0,1940.224949,1.0,1.0,1.0,1.0,0.346881386,0.346881386,0.0,bad
0.0,0.726225546,0.0,0.273774454,0.0,1.0,27.36887227,1.821323361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.273774454,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.726225546,0.0,0.273774454,0.726225546,0.0,0.0,0.0,0.0,19.64264672,0.0,0.0,0.0,0.0,3126.867399,1.0,0.0,1.0,1.0,0.273774454,0.0,0.0,bad
0.977696384,0.022303616,0.0,0.0,0.0,0.0,33.26764339,1.044607231,0.977696384,2.955392769,1.0,0.0,0.0,0.0,0.022303616,0.022303616,1.0,0.0,0.0,0,0.022303616,0.0,0.0,0.0,0.977696384,0.0,0.977696384,0.0,0.0,1.0,0.0,0.0,18.22303616,0.0,0.022303616,0.0,0.0,3966.892145,1.0,0.977696384,1.0,1.0,0.0,0.0,0.0,bad
0.0,0.984321941,0.0,0.0,0.0,0.0,34.03135612,4.0,0.0,1.0,0.984321941,0.0,0.0,0.0,1.0,0.015678059,1.0,0.0,0.984321941,0,1.0,0.0,0.0,0.0,0.0,0.0,0.015678059,0.0,0.0,0.0,0.0,0.0,41.76482911,0.0,0.0,0.0,0.0,3964.216097,1.015678059,0.0,1.0,1.0,0.015678059,0.015678059,0.0,bad
0.390853317,0.390853317,0.609146683,0.0,0.0,0.390853317,47.6195204,4.0,0.609146683,2.0,0.390853317,0.0,0.609146683,0.390853317,0.0,0.390853317,0.609146683,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.390853317,0.609146683,0.0,0.0,1.0,0.0,0.0,29.74634694,0.0,0.0,0.0,0.0,2228.908533,1.0,0.0,0.609146683,1.0,0.0,0.609146683,0.0,bad
0.0,1.0,0.244181503,0.0,0.0,0.0,39.95345202,4.0,0.0,1.0,0.244181503,0.0,0.244181503,0.0,0.755818497,0.755818497,1.0,0.0,0.0,0,0.0,0.755818497,0.0,0.755818497,0.0,0.0,0.0,0.0,0.0,0.244181503,0.0,0.0,48.0,0.0,0.0,0.0,0.0,3918.151086,1.244181503,0.755818497,1.0,0.244181503,0.755818497,0.0,0.244181503,bad
0.0,1.0,0.0,0.0,0.0,0.0,22.61292099,3.225841972,0.0,1.0,1.0,0.0,0.0,0.0,0.387079014,0.387079014,1.0,0.0,0.0,0,0.387079014,0.0,0.0,0.0,0.612920986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35505183,0.0,0.0,0.0,0.0,2427.676425,1.0,0.612920986,1.0,1.0,0.0,0.0,0.612920986,bad
0.0,1.0,0.0,0.0,0.0,0.0,27.57981791,3.130273132,0.0,3.130273132,0.0,0.0,0.0,0.0,0.289908956,0.289908956,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.289908956,0.0,0.0,0.0,0.0,0.0,0.0,11.13027313,0.710091044,0.0,0.0,0.0,953.3192716,1.0,0.0,0.710091044,0.289908956,0.0,1.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,40.53607901,4.0,0.974226612,1.0,0.025773388,0.0,0.0,0.025773388,1.0,0.025773388,1.0,0.0,0.0,0,1.0,0.025773388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.974226612,0.0,0.0,888.3092807,1.974226612,0.0,1.0,0.974226612,0.0,0.974226612,0.0,bad
0.478244187,0.0,0.0,0.0,0.0,0.521755813,29.47824419,1.478244187,0.0,1.521755813,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.478244187,0.521755813,0.0,0.0,1.0,0.0,1.0,0.521755813,0.478244187,0.521755813,0.0,0.0,33.91259304,0.0,0.0,0.0,0.0,5047.476709,1.0,0.0,1.0,0.478244187,0.0,0.478244187,0.0,bad
0.897093436,0.897093436,0.0,0.0,0.0,0.0,36.69128031,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.102906564,0,0.102906564,0.897093436,0.0,0.0,0.0,0.0,0.102906564,0.102906564,0.102906564,0.897093436,0.0,0.0,22.45640154,0.0,0.897093436,1.0,0.0,1343.279654,1.897093436,0.897093436,1.0,0.102906564,0.0,0.0,0.897093436,bad
0.0,1.0,0.0,0.0,0.0,0.0,39.04074745,3.849288266,0.849288266,1.0,0.0,0.0,0.0,0.0,1.0,0.150711734,1.0,0.0,0.150711734,0,0.849288266,0.0,0.0,0.0,0.150711734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5478648,0.0,1.0,0.150711734,0.849288266,722.9185051,1.849288266,0.150711734,1.0,1.0,0.0,0.0,0.0,bad
0.762188626,1.0,0.237811374,0.0,0.0,0.0,24.76218863,2.237811374,0.237811374,1.237811374,0.237811374,0.0,0.237811374,0.0,0.762188626,0.0,1.0,0.0,0.0,0,0.762188626,0.0,0.0,0.0,0.762188626,0.0,0.0,0.237811374,0.0,0.0,0.237811374,0.0,29.70747298,0.0,0.762188626,0.0,0.0,4704.84671,1.237811374,0.0,1.0,1.0,0.0,0.762188626,0.0,bad
0.885763574,0.114236426,0.114236426,0.0,0.0,0.0,29.62743779,4.0,0.114236426,1.0,0.885763574,0.0,1.0,0.0,0.885763574,0.885763574,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.885763574,0.0,0.0,0.0,0.0,0.0,40.91389141,0.0,0.0,0.0,1.0,6023.817432,1.0,0.0,1.0,1.0,0.0,0.114236426,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.895639282,31.95639282,3.686917846,0.0,1.0,0.104360718,0.0,0.0,0.0,1.0,0.895639282,1.0,0.0,0.0,0,0.104360718,0.895639282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.104360718,0.0,0.0,1035.112193,1.0,0.0,1.0,0.104360718,0.0,0.895639282,0.0,bad
0.720592041,0.720592041,0.279407959,0.0,0.0,0.720592041,59.16177612,3.279407959,1.0,2.0,0.720592041,0.0,0.279407959,0.0,0.720592041,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.279407959,0.0,0.0,0.279407959,0.0,0.0,18.70579101,0.0,0.0,0.0,0.0,2240.132433,1.0,0.0,1.0,1.0,0.0,0.279407959,0.0,bad
1.0,0.991647106,0.0,0.0,0.0,0.008352894,25.1503521,2.008352894,0.008352894,2.0,0.008352894,0.0,0.0,0.0,0.991647106,0.0,0.0,0.0,0.991647106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008352894,0.0,0.0,0.008352894,0.0,0.0,38.77447185,0.0,0.0,0.0,0.0,4932.24824,1.0,0.991647106,1.0,1.0,0.0,0.991647106,0.991647106,bad
0.0,1.0,0.0,0.0,0.0,0.006172754,39.87654493,4.0,0.0,1.0,1.0,0.0,0.0,0.006172754,0.006172754,0.993827246,1.0,0.0,0.006172754,0,0.993827246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.006172754,0.993827246,0.0,0.993827246,683.9382725,1.993827246,0.0,1.0,0.993827246,0.0,0.0,0.006172754,bad
0.0,0.0,0.0,0.0,0.0,0.0,38.81408067,2.418608505,0.0,1.0,0.0,0.0,0.418608505,0.0,0.581391495,0.581391495,1.0,0.0,0.0,0,0.581391495,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.51165103,0.0,0.0,0.0,0.0,15058.95936,1.0,0.0,1.0,1.0,1.0,1.0,0.0,bad
0.0,1.0,0.0,0.692502935,0.0,0.0,24.30749707,3.385005869,0.0,1.0,0.692502935,0.0,0.0,0.307497065,1.0,0.692502935,1.0,0.0,0.692502935,0,0.307497065,0.0,0.0,0.0,0.692502935,0.0,0.0,0.0,0.0,0.307497065,0.0,0.0,12.0,0.0,1.0,0.0,0.0,644.1423269,1.0,0.692502935,1.0,1.0,0.0,0.307497065,0.307497065,bad
0.0,0.635948183,0.364051817,0.0,0.0,1.0,33.82939906,2.907844548,0.364051817,1.0,0.364051817,0.0,0.0,0.0,0.635948183,0.0,1.0,0.0,0.0,0,0.0,0.364051817,0.0,0.0,0.635948183,0.0,0.364051817,0.0,0.635948183,0.635948183,0.364051817,0.0,44.70982368,0.635948183,0.0,0.0,0.0,7445.497337,1.364051817,0.0,1.0,0.0,0.0,0.635948183,0.0,bad
