A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,target_label
63.85074689,185473.388,11.14925311,0,0,43.83084371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383084371,0,0,0,0,0,0.616915629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383084371,0,0,0.616915629,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
57.60619799,217086.146,16,10547.9662,0,38.35492929,0,0.670985858,0,0,0,0.329014142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.670985858,0,0.329014142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.329014142,0.670985858,0,0,0,0,0,0,0,0,1,0.670985858,0.329014142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
35.87536951,134383.3266,12.62610853,0,0,33.62019637,0,0,0,0.87536951,0,0.12463049,0,0,0,0,0,0,0,0,0,0,0,0.87536951,0,0,0,0,0,0.12463049,0,0,0.87536951,0,0.12463049,0,0,0,0,0,0.12463049,0,0,0,0,0,0,0,0,0.87536951,0,0,0,0,0.12463049,0,0.87536951,0,0,0,0,1,0.87536951,0.12463049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
40,96129,9.077765444,0,0,70.7557529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.038882722,0,0,0.961117278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961117278,0.038882722,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
47.45230849,220208.3692,11.7095383,0,0,47.13692288,0,0,0,0.427384575,0,0.572615425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427384575,0,0,0.572615425,0.427384575,0,0.572615425,0,0,0,0,0,0,0,0.427384575,0,0,0,0.572615425,0,0,0,0,0,0,0.572615425,0.427384575,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.427384575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572615425,0,0,>50K
41.78200313,171839.782,13.60899843,0,0,46.08998435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391001565,0,0,0.608998435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.608998435,0,0,0,0.391001565,0,0,0.391001565,0,0,0,0,0.608998435,0,0,0,0,1,0.608998435,0.391001565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
28.43986425,123170.3128,10,0,2119.248325,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.439864252,0,0,0.560135748,0,0,0,0,0.439864252,0,0,0,0,0.560135748,0,0,0,0.439864252,0.560135748,0.560135748,0.439864252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439864252,0,0,0,0,0,0.560135748,0,0,>50K
55.53025397,283128.1835,11.1704619,0,2031.473002,40,0,0.723487301,0,0.276512699,0,0,0,0,0,0,0,0,0,0,0,0.723487301,0,0,0,0.276512699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.276512699,0,0,0,0,0.723487301,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
30.98257901,53054.09008,11.24564475,14611.72652,0,54.38588812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561411188,0,0.438588812,0,0,0,0,0,0,0.561411188,0,0.438588812,0,0,0,0,0,0,0,0,0,0.438588812,0,0,0,0.561411188,0,0,0.561411188,0.438588812,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
45.75078021,392880.8614,10,15024,0,62.21176979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.750780208,0,0,0,0,0,0,0,0.249219792,0,0,1,0,0,0,0,0,0,0,0.249219792,0,0.750780208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
30.59834143,230880.7759,13.15644963,0,0,45.78224814,0,0.843550373,0,0.156449627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843550373,0,0,0.156449627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843550373,0.156449627,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
32.16933219,379744.2107,10.58466609,0,0,42.92333047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194888698,0,0,0,0,0,0.805111302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
60.42340511,164281.3168,14.37646682,0,0,41.88233411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623533178,0,0.376466822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623533178,0,0.376466822,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
35.65545235,33975,12.12606353,0,0,40,0,0.781515883,0,0.218484117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781515883,0,0.218484117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.218484117,0,0,0,0,0,0.781515883,0,0,0,0,0.781515883,0,0.218484117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
58.17509632,150107.9893,12.11936727,0,0,42.20158183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779841817,0,0.220158183,0,0,0,0,0,0,1,0,0,0,0,0,0,0.220158183,0.779841817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
46.62585174,160139.3779,12.24943217,0,0,52.50189275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374905362,0,0,0,0,0.625094638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.374905362,0,0,0.625094638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374905362,0,0,0.625094638,0,0,>50K
42,344611.6561,14.33832693,0,0,84.99446986,0,0,0,0.237381867,0,0.762618133,0,0,0,0,0,0,0,0,0,0,0,0,0.762618133,0.237381867,0,0,0,0,0.237381867,0,0,0,0.762618133,0,0,0,0,0,0.237381867,0,0,0,0,0,0.762618133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.237381867,0.762618133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
46.65656564,387874.5187,10.49257279,7298,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373143198,0,0.626856802,0,0,0,0,0,0,1,0,0,0,0,0,0,0.626856802,0,0,0,0,0,0,0,0,0,0.373143198,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.373143198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626856802,0,0,>50K
51.71560336,229260.8486,14.14681009,0,0,40,0,0,0,0,0.857801681,0,0.142198319,0,0,0,0,0,0,0,0,0,0,0,0,0.142198319,0,0,0.857801681,0,0,0,1,0,0,0,0,0,0,0.142198319,0,0,0,0,0,0,0.857801681,0,0,0,0,1,0,0,0,0,0,0,0,0.142198319,0,0.857801681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
31.2922834,111567,13.58456679,0,0,40,0.292283396,0,0,0.707716604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707716604,0,0,0,0,0.292283396,0,0,0,0.292283396,0,0.707716604,0,0,0,0,0,0,0,0,0,0,0,0.292283396,0,0.707716604,0,0,0.292283396,0.707716604,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
52.14807707,169111.4321,13,0,0,40,0,0,0,0.070993577,0,0.929006423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.070993577,0.929006423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.070993577,0,0,0.929006423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929006423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070993577,0,0,>50K
30.6399824,155970.2982,9,0,0,42.98178618,0.850910691,0,0,0.149089309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850910691,0.149089309,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
47.97940564,236526.4589,9.315057352,0,0,37.7534098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.280823775,0,0.719176225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.719176225,0,0,0,0,0.280823775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.280823775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719176225,0,0,>50K
43.76570816,212760,12.64856224,0,0,60,0,0,0,0.117145919,0.882854081,0,0,0,0,0,0,0,0,0,0,0,0,0.882854081,0,0,0,0,0,0.117145919,0,0,1,0,0,0,0,0,0,0,0.882854081,0,0,0,0,0,0,0,0.117145919,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
45.17853204,177274.8193,9.726886122,0,0,43.18278469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.363443061,0,0,0.636556939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.636556939,0,0,0,0,0,0.363443061,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
61.23603303,39605.89554,14.67702477,0,2492.630743,60.44099174,0.779504128,0,0,0.220495872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779504128,0,0,0,0,0.220495872,0.779504128,0,0,0,0,0,0.220495872,0,0,0,0.779504128,0.220495872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.779504128,0.220495872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
41.47133235,97488.49789,11.08811127,0,0,43.62703758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362703758,0,0,0,0,0,0.637296242,0,0,1,0,0,0,0,0,0,0,0.637296242,0,0,0,0,0,0,0,0.362703758,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
43.98114683,234766.8858,13.99556396,0,0,30.0110901,0,0,0,0.00110901,0,0.99889099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99889099,0,0,0.00110901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
44.59724212,116559.549,10.79862106,14212.79186,0,39.95310261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449655265,0,0.550344735,0,0,0,0,0.550344735,0,0.449655265,0,0,0,0,0,0,0.550344735,0.449655265,0,0,0,0,0,0,0,0,0,0,0,0.550344735,0,0,0,0.449655265,0,0,0,0,1,0.449655265,0.550344735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
50.23952337,306809.125,9.087747303,4348.473403,0,40.14624551,0.970750899,0,0,0.029249101,0,0,0,0,0,0,0,0,0,0,0,0.029249101,0,0,0,0.970750899,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
54.46435271,153396.796,12.7551148,0,0,43.11221299,0,0.688778701,0,0.311221299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688778701,0,0,0.311221299,0.688778701,0,0.311221299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688778701,0,0.311221299,0,0,0.311221299,0.688778701,0,0,0,0,0,0,0,0,1,0.688778701,0.311221299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
46.85873997,189671.1835,10.9155906,0,0,44.78897649,0,0,0,0.521102351,0.478897649,0,0,0,0,0,0,0,0,0,0,0,0,0.478897649,0,0.521102351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
43.94005262,266865.3559,11.69100789,0,0,58.97002631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.897002631,0,0,0,0.102997369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.897002631,0,0,0,0,0,0,0,0.102997369,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
43.29925887,117196.4761,13,15024,0,59.78624367,0,0,0,0,0.957248734,0.042751266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.042751266,0,0,0,0,0,0,0,0.957248734,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
36.74120014,328466,8.188400949,0,0,50,0,0,0,0,0.741200136,0.258799864,0,0,0,0,0,0,0.258799864,0,0,0,0,0,0,0,0,0,0,0.741200136,0,0,1,0,0,0,0,0,0,0,0.741200136,0,0,0,0,0,0,0,0,0,0.258799864,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258799864,0,0,0,0,0,0,0,0,0,0,0,0,0.741200136,0,0,>50K
47.12327916,175344.8151,11.89236548,0,0,45.06163958,0,0,0,0.723091369,0.276908631,0,0,0,0,0,0,0,0,0,0,0,0,0.723091369,0,0.276908631,0,0,0,0,0,0,1,0,0,0,0,0,0,0.276908631,0,0,0,0,0,0,0,0,0.723091369,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
34.79290692,143059.787,9.165674463,0,1924.44889,29.11830263,0,0,0,0.958581384,0,0.041418616,0,0,0,0,0,0,0,0,0,0,0,0.041418616,0,0.958581384,0,0,0,0,0.041418616,0,0.958581384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041418616,0,0.958581384,0,0.041418616,0,0,0,0.958581384,0,0,0,0,1,0.958581384,0.041418616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
53.08354706,188555.7378,11.85316443,11184.0178,0,43.11898655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.573417787,0.426582213,0,0,0,0,0,0,0,0,0,0,0.426582213,0,0.573417787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.426582213,0,0,0.573417787,0,0,0,0,0,1,0.573417787,0.426582213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
30.49332188,168933.2513,11.79465751,0,1859.752089,46.98664377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698664377,0,0.301335623,0,0,0,0,0,0,1,0,0,0,0,0.301335623,0,0,0,0,0,0,0,0,0,0,0.698664377,0,0,0.698664377,0,0,0,0,0.301335623,0,0,0.301335623,0,0.698664377,0.301335623,0.698664377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
40.74610641,192381,9.626946796,0,0,46.26946796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373053204,0,0,0,0.626946796,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
40.84466881,248461.2183,14.36649839,0,0,47.88832798,0,0,0,0.211167202,0.788832798,0,0,0,0,0,0,0,0,0,0,0.211167202,0,0,0,0,0,0,0.788832798,0,0,0,1,0,0,0,0,0,0,0.211167202,0,0,0,0,0,0,0.788832798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
51.00287043,37347.89517,14.58640486,0,0,40.96314171,0,0,0,0.206797571,0.793202429,0,0,0,0,0,0,0,0,0,0,0,0,0.206797571,0,0,0,0,0.793202429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793202429,0,0.206797571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
48.95885514,125421,9.205724294,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958855141,0.041144859,0,0,0,0.041144859,0,0.958855141,0,0,0,0,0,0,0.958855141,0.041144859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041144859,0.958855141,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
51.76692065,383401.7322,10.75338413,0,1878.329314,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438346033,0,0.561653967,0,0,0,0,0,0,1,0,0,0,0,0,0,0.561653967,0,0,0,0,0,0,0,0,0.438346033,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
41.15414725,60071.66979,10.79107975,0,0,40,0,0,0,0.73630675,0,0.26369325,0,0,0,0,0,0,0,0,0,0,0,0.26369325,0,0,0,0,0,0.73630675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
29.88271896,395116.1087,10.62757299,0,0,48.36763983,0,0,0,0.790809004,0.209190996,0,0,0,0,0,0,0,0,0,0,0,0,0.209190996,0,0,0,0,0,0.790809004,0,0,1,0,0,0,0,0,0,0,0.209190996,0,0,0,0,0,0,0,0,0.790809004,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
37.57479465,219900.6408,12.196113,0,0,29.01943499,0,0.732037667,0,0.267962333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732037667,0,0,0,0,0,0.267962333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732037667,0,0,0.267962333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
44.51205008,358160.4042,10,0,0,45.19201878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
43.09175152,269414.7433,11.85154601,7298,0,40,0,0.462886502,0,0,0.537113498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462886502,0,0,0.537113498,0,0,1,0,0,0,0,0,0,0,0.537113498,0,0,0,0,0,0.462886502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
33.7792706,305613.1036,12.67792706,0,0,43.3896353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32207294,0,0.67792706,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32207294,0,0,0,0,0,0,0,0,0.67792706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
38.60008451,383451.4725,13.27144668,0,0,47.57148893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.242851107,0,0,0,0.757148893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.242851107,0,0,0.757148893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
54.39811784,380366.6677,12.8871471,0,0,59.43573548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962382365,0,0,0,0,0,0.037617635,0.037617635,0,0.962382365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037617635,0,0.962382365,0,0,0.962382365,0.037617635,0,0,0,0,0,0,0,0,1,0.037617635,0.962382365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,>50K
54.17216233,153428.944,9,0,1887,41.77393786,0,0,0,0,0.059131262,0,0.940868738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059131262,0,0,0,0,0,0,0,0,0.940868738,0,0.059131262,0,0,0,0,0.940868738,0,0.059131262,0,0,0.940868738,0.940868738,0.059131262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059131262,0,0,0,0.940868738,0,0,>50K
